"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"USW00093197","34.01583","-118.45139","53.0","2018-04-12","9.17",,,,"0.00","0.0","0.0",,"68","53",,"  340","  350",,,"23.0","38.9",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-04-13","7.38",,,,"0.00","0.0","0.0",,"75","57",,"  360","  350",,,"16.1","31.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-14","5.14",,,,"0.00","0.0","0.0",,"82","54",,"  240","  230",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-15","4.25",,,,"0.00","0.0","0.0",,"70","53",,"  210","  240",,,"12.1","15.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-16","8.50",,,,"0.00","0.0","0.0",,"61","50",,"  240","  250",,,"23.0","36.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-17","6.04",,,,"0.00","0.0","0.0",,"64","49",,"  240","  240",,,"15.0","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-18","6.71",,,,"0.00","0.0","0.0",,"66","50",,"  230","  220",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-19","5.82",,,,"0.03",,"0.0",,"60","47",,"  240","  240",,,"19.9","27.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-20","4.70",,,,"0.00","0.0","0.0",,"70","50",,"  240","  240",,,"17.0","23.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-21","4.92",,,,"0.00","0.0","0.0",,"72","51",,"  230","  240",,,"14.1","17.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-22","4.92",,,,"0.00","0.0","0.0",,"71","53",,"  250","  240",,,"12.1","15.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-23","4.70",,,,"0.00","0.0","0.0",,"66","53",,"  240","  240",,,"13.0","17.0","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-04-24","4.70",,,,"0.00","0.0","0.0",,"64","52",,"  220","  220",,,"14.1","18.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-04-25","5.82",,,,"0.00","0.0","0.0",,"63","54",,"  230","  240",,,"13.0","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-04-26","5.59",,,,"0.00","0.0","0.0",,"63","54",,"  240","  230",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-27","4.92",,,,"0.00","0.0","0.0",,"64","55",,"  230","  220",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-28","6.26",,,,"0.00","0.0","0.0",,"66","53",,"  220","  230",,,"19.9","28.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-29","6.49",,,,"0.00","0.0","0.0",,"65","52",,"  220","  240",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-04-30","5.59",,,,"0.00","0.0","0.0",,"64","54",,"  240","  250",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-01","4.25",,,,"0.03","0.0","0.0",,"60","53",,"  120","  110",,,"17.0","21.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-02","4.47",,,,"0.00","0.0","0.0",,"64","53",,"  240","  220",,,"15.0","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-03","5.59",,,,"0.00","0.0","0.0",,"65","52",,"  230","  240",,,"15.0","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-04","4.25",,,,"0.00","0.0","0.0",,"79","54",,"  240","  240",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-05","5.37",,,,"0.00","0.0","0.0",,"77","56",,"  220","  210",,,"14.1","17.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-06","4.70",,,,"0.00","0.0","0.0",,"72","57",,"  230","  220",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-07","4.03",,,,"0.00","0.0","0.0",,"66","53",,"  230","  230",,,"12.1","15.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-08","4.47",,,,"0.00","0.0","0.0",,"67","54",,"  240","  240",,,"13.0","16.1","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-09","4.25",,,,"0.00","0.0","0.0",,"67","57",,"  230","  230",,,"14.1","19.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-10","4.92",,,,"0.00","0.0","0.0",,"67","59",,"  250","  260",,,"14.1","19.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-11","5.82",,,,"0.00","0.0","0.0",,"63","59",,"  210","  210",,,"12.1","15.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-12","5.59",,,,"0.04","0.0","0.0",,"65","56",,"  220","  200",,,"12.1","15.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-13","5.82",,,,"0.00","0.0","0.0",,"67","57",,"  240","  230",,,"17.0","23.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-14","5.37",,,,"0.00","0.0","0.0",,"65","53",,"  230","  250",,,"16.1","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-15","5.14",,,,"0.00","0.0","0.0",,"66","55",,"  240","  240",,,"16.1","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-16","5.59",,,,"0.00","0.0","0.0",,"67","54",,"  260","  260",,,"16.1","23.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-17","6.04",,,,"0.00","0.0","0.0",,"67","54",,"  220","  210",,,"13.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-18","4.70",,,,"0.00","0.0","0.0",,"66","56",,"  220","  220",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-19","4.70",,,,"0.00","0.0","0.0",,"66","56",,"  240","  230",,,"13.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-20","5.59",,,,"0.00","0.0","0.0",,"67","58",,"  240","  260",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-21","4.92",,,,"0.00","0.0","0.0",,"65","58",,"  210","  210",,,"13.0","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-22","5.59",,,,"0.00","0.0","0.0",,"65","58",,"  230","  240",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-23","6.71",,,,"0.00","0.0","0.0",,"65","58",,"  240","  240",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-24","4.92",,,,"0.01","0.0","0.0",,"65","57",,"  230","  230",,,"13.0","16.1","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-25","6.93",,,,"0.00","0.0","0.0",,"65","56",,"  230","  220",,,"18.1","25.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-26","5.59",,,,"0.00","0.0","0.0",,"67","54",,"  260","  260",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-27","4.70",,,,"0.00","0.0","0.0",,"68","55",,"  220","  220",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-28","4.92",,,,"0.00","0.0","0.0",,"67","57",,"  230","  240",,,"14.1","18.1","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-29","4.47",,,,"0.00","0.0","0.0",,"67","59",,"  230","  200",,,"13.0","18.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-05-30","4.92",,,,"0.01","0.0","0.0",,"66","58",,"  210","  170",,,"12.1","16.1","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-05-31","5.59",,,,"0.00","0.0","0.0",,"68","58",,"  220","  210",,,"14.1","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-01","5.59",,,,"0.00","0.0","0.0",,"68","55",,"  210","  220",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-02","4.70",,,,"0.00","0.0","0.0",,"71","57",,"  220","  220",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-03","4.70",,,,"0.00","0.0","0.0",,"68","58",,"  240","  220",,,"13.0","17.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-04","4.92",,,,"0.00","0.0","0.0",,"69","58",,"  210","  210",,,"12.1","16.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-05","5.82",,,,"0.00","0.0","0.0",,"68","60",,"  260","  280",,,"13.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-06","5.82",,,,"0.00","0.0","0.0",,"67","57",,"  260","  230",,,"14.1","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-07","4.70",,,,"0.00","0.0","0.0",,"69","57",,"  230","  240",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-08","4.70",,,,"0.00","0.0","0.0",,"72","57",,"  240","  230",,,"15.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-09","4.70",,,,"0.00","0.0","0.0",,"72","59",,"  220","  260",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-10","4.92",,,,"0.00","0.0","0.0",,"71","58",,"  220","  260",,,"17.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-11","4.47",,,,"0.00","0.0","0.0",,"74","60",,"  230",,,,"10.1",,,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-12","4.47",,,,"0.00","0.0","0.0",,"73","60",,"  240","  210",,,"12.1","17.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-13","4.92",,,,"0.00","0.0","0.0",,"71","58",,"  250","  230",,,"13.0","18.1","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-14","5.37",,,,"0.00","0.0","0.0",,"77","59",,"  210","  250",,,"16.1","21.9","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-15","4.70",,,,"0.00","0.0","0.0",,"72","60",,"  230","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-16","7.61",,,,"0.00","0.0","0.0",,"68","61",,"  220","  220",,,"16.1","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-17","6.49",,,,"0.00","0.0","0.0",,"67","60",,"  230","  230",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-18","6.49",,,,"0.00","0.0","0.0",,"67","59",,"  240","  230",,,"16.1","25.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-19","4.47",,,,"0.00","0.0","0.0",,"68","60",,"  210","  210",,,"14.1","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-20","4.70",,,,"0.00","0.0","0.0",,"70","59",,"  220","  210",,,"14.1","18.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-21","4.25",,,,"0.00","0.0","0.0",,"71","62",,"  230","  230",,,"13.0","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-22","4.70",,,,"0.00","0.0","0.0",,"69","61",,"  230","  240",,,"12.1","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-23","6.26",,,,"0.00","0.0","0.0",,"72","61",,"  150","  150",,,"14.1","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-06-24","6.49",,,,"0.00","0.0","0.0",,"71","62",,"  220","  210",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-25","6.04",,,,"0.00","0.0","0.0",,"71","63",,"  240","  220",,,"15.0","21.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-26","4.92",,,,"0.00","0.0","0.0",,"71","62",,"  240",,,,"14.1",,,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-27","7.38",,,,"0.00","0.0","0.0",,"72","62",,"  220","  210",,,"12.1","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-28","4.92",,,,"0.00","0.0","0.0",,"71","62",,"  210","  210",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-29","6.04",,,,"0.00","0.0","0.0",,"73","64",,"  210","  220",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-06-30","5.59",,,,"0.00","0.0","0.0",,"73","64",,"  210","  210",,,"13.0","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-01","6.93",,,,"0.00","0.0","0.0",,"71","64",,"  230","  220",,,"13.0","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-02","7.61",,,,"0.00","0.0","0.0",,"71","64",,"  240","  240",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-03","5.82",,,,"0.00","0.0","0.0",,"72","63",,"  210","  210",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-04","6.04",,,,"0.00","0.0","0.0",,"73","63",,"  240","  230",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-05","4.03",,,,"0.00","0.0","0.0",,"80","60",,"  220","  240",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-06","4.70",,,,"0.00","0.0","0.0",,"99","66",,"  250","  250",,,"12.1","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-07","4.03",,,,"0.00","0.0","0.0",,"92","74",,"  230","  230",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-08","4.47",,,,"0.00","0.0","0.0",,"86","72",,"  220","  210",,,"12.1","15.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-09","4.47",,,,"0.00","0.0","0.0",,"87","71",,"  240","  220",,,"12.1","15.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-10","4.47",,,,"0.00","0.0","0.0",,"81","71",,"  230","  230",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-11","5.37",,,,"0.00","0.0","0.0",,"79","68",,"  240","  230",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-12","6.26",,,,"0.00","0.0","0.0",,"78","68",,"  250","  220",,,"15.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-13","6.71",,,,"0.00","0.0","0.0",,"75","67",,"  250","  250",,,"16.1","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-14","4.92",,,,"0.00","0.0","0.0",,"77","67",,"  240","  240",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-15","4.70",,,,"0.00","0.0","0.0",,"77","67",,"  220","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-16","6.04",,,,"0.00","0.0","0.0",,"76","67",,"  230","  230",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-17","4.92",,,,"0.00","0.0","0.0",,"75","67",,"  240","  230",,,"14.1","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-18","4.92",,,,"0.00","0.0","0.0",,"76","67",,"  220","  230",,,"13.0","18.1","    1",,"    1",,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-19","6.04",,,,"0.00","0.0","0.0",,"78","67",,"  220","  230",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-20","6.71",,,,"0.00","0.0","0.0",,"74","67",,"  220","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-21","6.71",,,,"0.00","0.0","0.0",,"74","67",,"  230","  240",,,"16.1","23.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-22","5.14",,,,"0.00","0.0","0.0",,"77","66",,"  240","  240",,,"16.1","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-23","4.47",,,,"0.00","0.0","0.0",,"83","68",,"  240","  240",,,"15.0","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-24","4.47",,,,"0.00","0.0","0.0",,"83","68",,"  240","  240",,,"12.1","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-25","4.70",,,,"0.00","0.0","0.0",,"77","69",,"  220","  220",,,"12.1","19.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-07-26","4.92",,,,"0.00","0.0","0.0",,"75","67",,"  210","  220",,,"13.0","16.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-07-27","5.14",,,,"0.00","0.0","0.0",,"74","67",,"  230","  230",,,"12.1","16.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-07-28","4.25",,,,"0.00","0.0","0.0",,"77","67",,"  230","  220",,,"13.0","18.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-07-29","5.14",,,,"0.00","0.0","0.0",,"81","66",,"  210","  210",,,"14.1","18.1","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-07-30","5.82",,,,"0.00","0.0","0.0",,"77","68",,"  230","  220",,,"13.0","16.1","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-07-31","5.37",,,,"0.00","0.0","0.0",,"79","66",,"  240","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-01","5.82",,,,"0.00","0.0","0.0",,"82","69",,"  240","  230",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-02","4.70",,,,"0.00","0.0","0.0",,"79","69",,"  230","  240",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-03","4.25",,,,"0.00","0.0","0.0",,"80","68",,"  220","  230",,,"12.1","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-04","4.25",,,,"0.00","0.0","0.0",,"79","65",,"  220","  210",,,"13.0","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-05","4.25",,,,"0.00","0.0","0.0",,"77","64",,"  240","  240",,,"13.0","17.0","    1",,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-06","3.58",,,,"0.00","0.0","0.0",,"82","65",,"  230","  220",,,"12.1","15.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-07","3.80",,,,"0.00","0.0","0.0",,"85","67",,"  220","  210",,,"14.1","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-08","4.92",,,,"0.00","0.0","0.0",,"89","67",,"  220","  210",,,"14.1","17.0","    1",,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-09","4.47",,,,"0.00","0.0","0.0",,"86","68",,"  240","  240",,,"13.0","18.1","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-10","4.92",,,,"0.00","0.0","0.0",,"86","70",,"  210","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-11","6.49",,,,"0.00","0.0","0.0",,"83","70",,"  260","  260",,,"18.1","28.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-12","4.92",,,,"0.00","0.0","0.0",,"79","68",,"  220","  230",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-13","5.37",,,,"0.00","0.0","0.0",,"78","65",,"  220","  220",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-14","5.14",,,,"0.00","0.0","0.0",,"77","66",,"  220","  220",,,"15.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-15","4.92",,,,"0.00","0.0","0.0",,"84","67",,"  240","  240",,,"15.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-16","5.14",,,,"0.00","0.0","0.0",,"82","73",,"  220","  250",,,"14.1","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-17","5.82",,,,"0.00","0.0","0.0",,"84","74",,"  230","  220",,,"14.1","19.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-18","5.14",,,,"0.00","0.0","0.0",,"81","73",,"  210","  270",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-19","4.70",,,,"0.00","0.0","0.0",,"81","72",,"  210","  230",,,"14.1","18.1",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-20","5.59",,,,"0.00","0.0","0.0",,"83","72",,"  220","  210",,,"13.0","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-21","5.82",,,,"0.00","0.0","0.0",,"82","72",,"  210","  210",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-22","5.59",,,,"0.00","0.0","0.0",,"80","72",,"  230","  230",,,"13.0","17.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-23","4.92",,,,"0.00","0.0","0.0",,"80","71",,"  230","  220",,,"14.1","19.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-24","4.25",,,,"0.00","0.0","0.0",,"79","68",,"  230","  230",,,"13.0","17.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-25","4.47",,,,"0.00","0.0","0.0",,"80","68",,"  220","  220",,,"14.1","18.1",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-26","4.25",,,,"0.00","0.0","0.0",,"79","68",,"  230","  260",,,"15.0","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-27","5.59",,,,"0.00","0.0","0.0",,"78","67",,"  230","  240",,,"13.0","19.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-28","4.70",,,,"0.00","0.0","0.0",,"79","67",,"  240","  220",,,"13.0","17.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-29","4.70",,,,"0.00","0.0","0.0",,"82","68",,"  240","  230",,,"15.0","21.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-08-30","4.92",,,,"0.00","0.0","0.0",,"82","65",,"  250","  260",,,"15.0","19.9",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-08-31","4.25",,,,"0.00","0.0","0.0",,"81","66",,"  240","  220",,,"12.1","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-01","4.25",,,,"0.00","0.0","0.0",,"80","66",,"  220","  220",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-02","5.59",,,,"0.00","0.0","0.0",,"78","71",,"  230","  210",,,"12.1","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-03","5.82",,,,"0.00","0.0","0.0",,"78","70",,"  230","  240",,,"14.1","19.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-04","5.14",,,,"0.00","0.0","0.0",,"74","69",,"  240","  270",,,"15.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-05","5.37",,,,"0.00","0.0","0.0",,"74","69",,"  230","  230",,,"16.1","21.9",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-06","6.04",,,,"0.00","0.0","0.0",,"74","67",,"  240","  230",,,"15.0","21.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-07","4.92",,,,"0.00","0.0","0.0",,"76","67",,"  240","  210",,,"13.0","17.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-08","3.80",,,,"0.00","0.0","0.0",,"75","66",,"  210","  220",,,"12.1","15.0","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-09","3.36",,,,"0.00","0.0","0.0",,"84","66",,"  230","  230",,,"10.1","14.1","    1","    1",,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-10","4.70",,,,"0.00","0.0","0.0",,"78","68",,"  220","  230",,,"12.1","16.1",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-11","4.92",,,,"0.00","0.0","0.0",,"79","70",,"  210","  220",,,"13.0","18.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-12","5.14",,,,"0.00","0.0","0.0",,"79","68",,"  210","  200",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-13","3.36",,,,"0.00","0.0","0.0",,"79","65",,"  240","  240",,,"13.0","17.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-14","4.03",,,,"0.00","0.0","0.0",,"86","64",,"  220","  240",,,"12.1","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-15","3.80",,,,"0.00","0.0","0.0",,"81","66",,"  240","  230",,,"15.0","21.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-16","3.80",,,,"0.00","0.0","0.0",,"82","63",,"  260","  260",,,"10.1","15.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-17","4.25",,,,"0.00","0.0","0.0",,"80","61",,"  240","  250",,,"13.0","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-18","4.92",,,,"0.00","0.0","0.0",,"80","61",,"  220","  210",,,"12.1","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-19","4.03",,,,"0.00","0.0","0.0",,"76","61",,"  210","  220",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-20","4.25",,,,"0.00","0.0","0.0",,"78","62",,"  220","  190",,,"12.1","17.0",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-21","5.14",,,,"0.00","0.0","0.0",,"76","68",,"  240","  230",,,"12.1","16.1",,,,,,,"    1",
"USW00093197","34.01583","-118.45139","53.0","2018-09-22","4.47",,,,"0.00","0.0","0.0",,"76","67",,"  210","  250",,,"14.1","19.0",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-23","4.47",,,,"0.00","0.0","0.0",,"77","66",,"  220","  230",,,"13.0","16.1",,,,,,,,
"USW00093197","34.01583","-118.45139","53.0","2018-09-24","4.47",,,,"0.00","0.0","0.0",,"75","67",,"  230","  230",,,"13.0","18.1",,,,,,,,
